,alphabet,x,y
22861,C'est joli,139.751651,35.732798
22862,C'est joli,139.734299,35.755755
22863,C'est joli,139.710368,35.566056
22864,C'est joli,139.711269,35.631037
22865,C'est joli,139.693877,35.699484
22866,C'est joli,139.729794,35.707939
22867,C'est joli,139.721105,35.657685
22868,C'est joli,139.781518,35.718801
22869,C'est joli,139.761553,35.734927
22870,C'est joli,139.765922,35.705198
22871,C'est joli,139.722353,35.706063
22872,C'est joli,139.674611,35.585089
22873,C'est joli,139.584041,35.753052
22874,C'est joli,139.738630,35.614080
22875,C'est joli,139.746321,35.604821
22876,C'est joli,139.724801,35.622652
22877,C'est joli,139.696299,35.773393
22878,C'est joli,139.798274,35.706189
22879,C'est joli,139.679012,35.767045
22880,C'est joli,139.812169,35.704433
22881,C'est joli,139.733853,35.753759
22882,C'est joli,139.787455,35.717988
22883,C'est joli,139.683401,35.620316
22884,C'est joli,139.771031,35.730395
22885,C'est joli,139.792108,35.693886
22886,C'est joli,139.699941,35.776827
22887,C'est joli,139.651335,35.700200
22888,C'est joli,139.816912,35.701441
22889,C'est joli,139.590281,35.746026
22890,C'est joli,139.765922,35.705198
22891,C'est joli,139.729794,35.707939
22892,C'est joli,139.726729,35.703200
22893,C'est joli,139.733390,35.571149
22894,zephyr,139.632942,35.786456
22895,zephyr,139.887219,35.748591
22896,zephyr,139.692223,35.719492
22897,zephyr,139.651093,35.674144
22898,zephyr,139.789422,35.780414
22899,zephyr,139.724035,35.764814
22900,zephyr,139.800518,35.717903
22901,zephyr,139.834751,35.738241
22902,zephyr,139.839452,35.677662
22903,zephyr,139.870654,35.665844
22904,zephyr,139.888895,35.699917
22905,zephyr,139.751694,35.651338
22906,zephyr,139.861074,35.656257
22907,zephyr,139.851898,35.668371
22908,zephyr,139.861074,35.656257
22909,zephyr,139.822903,35.672862
22910,zephyr,139.695736,35.746647
22911,zephyr,139.787106,35.664659
22912,zephyr,139.877889,35.665455
22913,zephyr,139.874121,35.690400
22914,zephyr,139.799171,35.753088
22915,zephyr,139.869630,35.654048
22916,sevenstar,139.591433,35.742075
22917,sevenstar,139.671550,35.711874
22918,sevenstar,139.762548,35.727776
22919,sevenstar,139.721005,35.626368
22920,sevenstar,139.616587,35.673599
22921,sevenstar,139.726428,35.627760
22922,sevenstar,139.788725,35.730020
22923,sevenstar,139.696900,35.648126
22924,sevenstar,139.815179,35.760610
22925,sevenstar,139.682196,35.586198
22926,sevenstar,139.663756,35.668848
22927,sevenstar,139.664170,35.695616
22928,sevenstar,139.866168,35.762590
22929,sevenstar,139.713777,35.624114
22930,sevenstar,139.688752,35.720805
22931,sevenstar,139.737360,35.584746
22932,sevenstar,139.696900,35.648126
22933,sevenstar,139.689648,35.673740
22934,sevenstar,139.782066,35.713483
22935,sevenstar,139.691473,35.663788
22936,sevenstar,139.654971,35.604353
22937,sevenstar,139.693911,35.683222
22938,sevenstar,139.700563,35.569868
22939,sevenstar,139.606515,35.671545
22940,sevenstar,139.698743,35.685535
22941,sevenstar,139.668060,35.637149
22942,sevenstar,139.718916,35.621641
22943,sevenstar,139.713777,35.624114
22944,sevenstar,139.692993,35.646509
22945,sevenstar,139.804051,35.670580
22946,sevenstar,139.721005,35.626368
22947,sevenstar,139.718916,35.621641
22948,sevenstar,139.684287,35.582653
22949,sevenstar,139.721005,35.626368
22950,sevenstar,139.721005,35.626368
22951,sevenstar,139.798098,35.671463
22952,sevenstar,139.687225,35.646397
22953,sevenstar,139.730214,35.713920
22954,sevenstar,139.787383,35.690386
22955,sevenstar,139.736881,35.637421
22956,sevenstar,139.731396,35.590488
22957,sevenstar,139.731396,35.590488
22958,sevenstar,139.661438,35.737191
22959,sevenstar,139.731396,35.590488
22960,sevenstar,139.693770,35.599045
22961,sevenstar,139.788180,35.688027
22962,sevenstar,139.786005,35.679924
22963,sevenstar,139.645003,35.625681
22964,sevenstar,139.685486,35.671868
22965,sevenstar,139.604576,35.710090
22966,sevenstar,139.611224,35.673450
22967,sevenstar,139.687800,35.651345
22968,sevenstar,139.729647,35.587281
22969,sevenstar,139.693770,35.599045
22970,sevenstar,139.672833,35.662768
22971,sevenstar,139.685585,35.708887
22972,c'est bon,139.723336,35.785446
22973,c'est bon,139.599705,35.660922
22974,c'est bon,139.611224,35.673450
22975,c'est bon,139.710462,35.618309
22976,c'est bon,139.610754,35.622544
22977,c'est bon,139.592225,35.662150
22978,c'est bon,139.675024,35.703439
22979,c'est bon,139.619541,35.634197
22980,c'est bon,139.591969,35.678513
22981,c'est bon,139.604576,35.710090
22982,c'est bon,139.671359,35.589326
22983,c'est bon,139.619541,35.634197
22984,c'est bon,139.637264,35.640435
22985,c'est bon,139.683995,35.762048
22986,c'est bon,139.648728,35.629829
22987,c'est bon,139.741333,35.653812
22988,c'est bon,139.600804,35.654925
22989,c'est bon,139.680326,35.703505
22990,c'est bon,139.640291,35.673863
22991,c'est bon,139.595885,35.736965
22992,c'est bon,139.704677,35.735600
22993,c'est bon,139.710155,35.639391
22994,c'est bon,139.575155,35.725374
22995,c'est bon,139.691256,35.585549
22996,c'est bon,139.727212,35.642283
22997,c'est bon,139.668924,35.707858
22998,c'est bon,139.604163,35.688068
22999,c'est bon,139.657613,35.594701
23000,c'est bon,139.754546,35.713131
23001,c'est bon,139.680158,35.649621
23002,c'est bon,139.617308,35.717614
23003,c'est bon,139.610841,35.651791
23004,c'est bon,139.624953,35.708048
23005,c'est bon,139.624953,35.708048
23006,c'est bon,139.689037,35.614501
23007,c'est bon,139.624953,35.708048
23008,c'est bon,139.726729,35.703200
23009,c'est bon,139.734338,35.631804
23010,c'est bon,139.649492,35.627572
23011,c'est bon,139.670322,35.594972
23012,c'est bon,139.663756,35.668848
23013,c'est bon,139.736423,35.664291
23014,c'est bon,139.598959,35.638245
23015,c'est bon,139.590281,35.746026
23016,c'est bon,139.752761,35.718795
23017,c'est bon,139.701517,35.632853
23018,c'est bon,139.747864,35.713136
23019,c'est bon,139.734204,35.665258
23020,c'est bon,139.698164,35.651414
23021,c'est bon,139.698164,35.651414
23022,c'est bon,139.719527,35.594988
23023,c'est bon,139.677948,35.601883
23024,c'est bon,139.698164,35.651414
23025,c'est bon,139.755774,35.716236
23026,c'est bon,139.705288,35.596698
23027,c'est bon,139.595099,35.642029
23028,c'est bon,139.643877,35.611576
23029,c'est bon,139.618624,35.621896
23030,c'est bon,139.718008,35.664851
23031,c'est bon,139.642972,35.628891
23032,c'est bon,139.677173,35.621011
23033,c'est bon,139.637264,35.640435
23034,c'est bon,139.670133,35.720673
23035,c'est bon,139.731019,35.595706
23036,c'est bon,139.704095,35.569934
23037,c'est bon,139.661146,35.636575
23038,c'est bon,139.740638,35.609799
23039,c'est bon,139.616587,35.673599
23040,c'est bon,139.740638,35.609799
23041,c'est bon,139.670821,35.636180
23042,c'est bon,139.626553,35.620109
23043,c'est bon,139.740638,35.609799
23044,c'est bon,139.599705,35.660922
23045,c'est bon,139.733574,35.674826
23046,c'est bon,139.694942,35.644145
23047,c'est bon,139.738665,35.660300
23048,c'est bon,139.595886,35.691704
23049,c'est bon,139.735246,35.648408
23050,c'est bon,139.735037,35.699950
23051,c'est bon,139.685723,35.664704
23052,c'est bon,139.736881,35.637421
23053,c'est bon,139.641136,35.645526
23054,c'est bon,139.652115,35.623429
23055,c'est bon,139.658269,35.634776
23056,c'est bon,139.700039,35.681885
23057,c'est bon,139.709558,35.653311
23058,c'est bon,139.730913,35.577212
23059,c'est bon,139.751651,35.732798
23060,c'est bon,139.817713,35.690896
23061,c'est bon,139.611336,35.727343
23062,serena,139.810264,35.718987
23063,serena,139.696299,35.773393
23064,serena,139.688960,35.750816
23065,serena,139.787538,35.727547
23066,serena,139.791586,35.673549
23067,serena,139.844696,35.748647
23068,serena,139.749004,35.710574
23069,serena,139.749004,35.710574
23070,serena,139.749004,35.710574
23071,serena,139.787821,35.696503
23072,serena,139.786842,35.734760
23073,serena,139.705822,35.726322
23074,serena,139.842478,35.707582
23075,serena,139.800011,35.661278
23076,serena,139.688602,35.790219
23077,serena,139.720232,35.741018
23078,serena,139.790286,35.670718
23079,serena,139.724481,35.779865
23080,serena,139.616252,35.750914
23081,serena,139.844073,35.761531
23082,serena,139.610037,35.755666
23083,serena,139.612819,35.706997
23084,center,139.729326,35.692544
23085,center,139.800664,35.653798
23086,center,139.721394,35.560144
23087,center,139.864156,35.775004
23088,center,139.734573,35.590127
23089,center,139.679391,35.569348
23090,center,139.718337,35.561768
23091,center,139.596319,35.635625
23092,center,139.684309,35.563514
23093,center,139.674650,35.630668
23094,center,139.707875,35.693168
23095,center,139.689122,35.776639
23096,center,139.782238,35.741607
23097,center,139.676389,35.720912
23098,center,139.657312,35.649008
23099,center,139.719721,35.653750
23100,center,139.719721,35.653750
23101,center,139.719721,35.653750
23102,center,139.653306,35.668165
23103,center,139.720022,35.649943
23104,center,139.697507,35.587651
23105,center,139.658269,35.634776
23106,center,139.829033,35.699212
23107,center,139.742919,35.684447
23108,center,139.738434,35.684512
23109,center,139.595886,35.691704
23110,center,139.789389,35.698720
23111,center,139.789389,35.698720
23112,center,139.673632,35.601929
23113,center,139.789389,35.698720
23114,center,139.842478,35.707582
23115,century,139.841969,35.768813
23116,century,139.837921,35.771717
23117,century,139.869564,35.677665
23118,century,139.586534,35.672684
23119,century,139.610622,35.752042
23120,century,139.867598,35.725094
23121,century,139.620568,35.697330
23122,century,139.686286,35.679788
23123,century,139.855608,35.755176
23124,century,139.808267,35.775434
23125,century,139.591035,35.670155
23126,century,139.735460,35.669375
23127,century,139.715334,35.666489
23128,century,139.701595,35.652875
23129,century,139.701595,35.652875
23130,century,139.701595,35.652875
23131,century,139.701595,35.652875
23132,century,139.701595,35.652875
23133,century,139.701595,35.652875
23134,century,139.701595,35.652875
23135,century,139.845409,35.743997
23136,century,139.845409,35.743997
23137,century,139.737231,35.610093
23138,century,139.804417,35.772771
23139,century,139.823890,35.733159
23140,century,139.693020,35.562929
23141,century,139.738576,35.735016
23142,century,139.728979,35.748593
23143,century,139.807760,35.688537
23144,century,139.783245,35.705915
23145,century,139.687620,35.687540
23146,century,139.736543,35.554648
23147,century,139.688849,35.572158
23148,century,139.798589,35.725853
23149,century,139.737034,35.606461
23150,century,139.692453,35.768912
23151,century,139.748328,35.717379
23152,century,139.748328,35.717379
23153,century,139.706629,35.574461
23154,century,139.680158,35.649621
23155,century,139.675308,35.651580
23156,century,139.712494,35.563007
23157,century,139.841969,35.768813
23158,century,139.687013,35.754330
23159,century,139.700656,35.582907
23160,century,139.713849,35.611023
23161,century,139.712494,35.563007
23162,century,139.616669,35.747232
23163,century,139.674173,35.685539
23164,century,139.661185,35.686196
23165,century,139.786583,35.668796
23166,century,139.741804,35.658810
23167,century,139.767771,35.784598
23168,century,139.768057,35.788807
23169,century,139.687620,35.687540
23170,century,139.658112,35.643982
23171,century,139.668292,35.756541
23172,century,139.715690,35.696362
23173,century,139.665745,35.679818
23174,century,139.577608,35.753873
23175,century,139.599167,35.743913
23176,century,139.729629,35.709703
23177,century,139.676614,35.743158
23178,century,139.706779,35.772514
23179,century,139.785944,35.720535
23180,century,139.578755,35.744046
23181,century,139.775725,35.775280
23182,century,139.710776,35.699527
23183,century,139.798787,35.743103
23184,century,139.591433,35.742075
23185,century,139.841969,35.768813
23186,century,139.685928,35.596687
23187,century,139.787213,35.716056
23188,century,139.700634,35.655642
23189,century,139.647630,35.738478
23190,century,139.692932,35.636776
23191,century,139.682395,35.727961
23192,century,139.598970,35.705884
23193,century,139.781547,35.686653
23194,century,139.695880,35.626740
23195,century,139.754442,35.727752
23196,century,139.709358,35.730230
23197,century,139.722747,35.731821
23198,century,139.781547,35.686653
23199,century,139.779417,35.706598
23200,century,139.729908,35.656839
23201,century,139.734822,35.734158
23202,century,139.762548,35.727776
23203,century,139.765682,35.718545
23204,century,139.785494,35.699627
23205,century,139.753836,35.644311
23206,century,139.614213,35.641125
23207,century,139.667041,35.610267
23208,century,139.720188,35.646420
23209,century,139.720188,35.646420
23210,century,139.740223,35.661402
23211,century,139.725116,35.589121
23212,century,139.701595,35.652875
23213,century,139.701595,35.652875
23214,scent,139.826795,35.767511
23215,scent,139.771031,35.730395
23216,scent,139.665745,35.679818
23217,scent,139.836644,35.696879
23218,scent,139.636109,35.696784
23219,scent,139.868939,35.748119
23220,scent,139.778267,35.686858
23221,scent,139.734410,35.728470
23222,scent,139.765922,35.705198
23223,scent,139.717044,35.683849
23224,scent,139.719032,35.709821
23225,scent,139.678716,35.690115
23226,scent,139.840606,35.692334
23227,scent,139.725201,35.696809
23228,scent,139.630207,35.609331
23229,scent,139.690969,35.693426
23230,scent,139.785293,35.744645
23231,scent,139.713807,35.550591
23232,scent,139.863211,35.676311
23233,scent,139.731596,35.551526
23234,scent,139.639824,35.728269
23235,scent,139.765682,35.718545
23236,scent,139.669765,35.649631
23237,scent,139.744286,35.758124
23238,scent,139.700757,35.766851
23239,scent,139.712803,35.735373
23240,scent,139.653350,35.680041
23241,scent,139.717368,35.700183
23242,scent,139.745050,35.555464
23243,scent,139.716026,35.542185
23244,scent,139.734221,35.596874
23245,scent,139.713784,35.619990
23246,scent,139.699185,35.710764
23247,scent,139.808205,35.682886
